Source sentence,Answer sentence,Event1,Event2,labels
 causal </s></s> unrelated </s></s> The earnings growth also was fueled by the company 's ability to cut net financing spending by half to around 15 million guilders . ,cut is the cause of growth ,cut ,growth ,Cause-Effect
 causal </s></s> unrelated </s></s> N.V. DSM said net income in the third quarter jumped 63 % as the company had substantially lower extraordinary charges to account for a restructuring program . ,jumped has no relation to account ,jumped ,account ,NONE
" causal </s></s> unrelated </s></s> Sales , however , were little changed at 2.46 billion guilders , compared with 2.42 billion guilders . The charges were offset in part by a gain from the sale of the company 's construction division . ",changed has no relation to sale ,changed ,sale ,NONE
" causal </s></s> unrelated </s></s> The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter , mainly to reflect one-time losses in connection with the disposal of some operations . Last year , DSM had 71 million guilders of extraordinary charges for the restructuring program and other transactions . ",had has no relation to had ,had ,had ,NONE
" causal </s></s> unrelated </s></s> Also , substantially lower Dutch corporate tax rates helped the company keep its tax outlay flat relative to earnings growth , the company added . The earnings growth also was fueled by the company 's ability to cut net financing spending by half to around 15 million guilders . ",helped has no relation to fueled ,helped ,fueled ,NONE
 causal </s></s> unrelated </s></s> The offer is being launched pursuant to a previously announced agreement between the companies . ,agreement is the cause of launched ,agreement ,launched ,Cause-Effect
" causal </s></s> unrelated </s></s> Montedison currently owns about 72 % of Erbamont 's common shares outstanding . Italian chemical giant Montedison S.p.A., through its Montedison Acquisition N.V. indirect unit , began its $ 37-a-share tender offer for all the common shares outstanding of Erbamont N.V., a maker of pharmaceuticals incorporated in the Netherlands . ",owns has no relation to offer ,owns ,offer ,NONE
" causal </s></s> unrelated </s></s> The takeover would be followed by a restructuring of Orkem 's U.K. unit , including the addition of related Orkem businesses and possibly further acquisitions . ",takeover is the cause of restructuring ,takeover ,restructuring ,Cause-Effect
" causal </s></s> unrelated </s></s> The offer , which values the whole of Coates at # 301 million , has already been accepted by Coates executives and other shareholders owning 12.4 % of the company . Orkem S.A., a French state-controlled chemical manufacturer , is making a friendly bid of 470 pence ( $ 7.43 ) a share for the 59.2 % of U.K. specialty chemical group Coates Brothers PLC which it does n't already own , the two sides said . ",accepted has no relation to own ,accepted ,own ,NONE
" causal </s></s> unrelated </s></s> The other customers fled , and the police said it did not appear that anyone else was injured . Ms. Sanders was hit several times and was pronounced dead at the scene . ",appear has no relation to dead ,appear ,dead ,NONE
" causal </s></s> unrelated </s></s> The thrift holding company said it expects to obtain regulatory approval and complete the transaction by year-end . Pacific First Financial Corp. said shareholders approved its acquisition by Royal Trustco Ltd. of Toronto for $ 27 a share , or $ 212 million . ",expects has no relation to acquisition ,expects ,acquisition ,NONE
" causal </s></s> unrelated </s></s> Under certain circumstances , the rights would entitle Philip Morris holders to buy shares of either the company or its acquirer for half price . Philip Morris Cos . , New York , adopted a defense measure designed to make a hostile takeover prohibitively expensive . ",entitle has no relation to make ,entitle ,make ,NONE
" causal </s></s> unrelated </s></s> Although profits were "" squeezed "" in 1989 , mainly as a result of higher raw-material costs , the company said it is confident about future earnings and cash flow for 1990 and beyond . ",costs is the cause of squeezed ,costs ,squeezed ,Cause-Effect
" causal </s></s> unrelated </s></s> Although profits were "" squeezed "" in 1989 , mainly as a result of higher raw-material costs , the company said it is confident about future earnings and cash flow for 1990 and beyond . ",said has no relation to flow ,said ,flow ,NONE
" causal </s></s> unrelated </s></s> Crane Co. said it holds an 8.9 % stake in Milton Roy Corp., an analytical-instruments maker , and may seek control of the company . In the filing , Crane said that in the past it considered seeking control of Milton Roy , of St. Petersburg , Fla . , through a merger or tender offer and that it expects to continue to evaluate an acquisition from time to time . ",said has no relation to continue ,said ,continue ,NONE
" causal </s></s> unrelated </s></s> Ratners Group PLC , a fast-growing , acquisition-minded London-based jeweler , raised its price for Seattle-based specialty jeweler Weisfield 's Inc. to $ 57.50 a share , or $ 62.1 million , from $ 50 a share , or $ 55 million , after another concern said it would be prepared to outbid Ratners 's initial offer . The sweetened offer has acceptances from more than 50 % of Weisfield 's shareholders , and it is scheduled for completion by Dec . 10 . ",offer has no relation to has ,offer ,has ,NONE
" causal </s></s> unrelated </s></s> A spokesman for the Toronto cable television and telecommunications concern said the coupon rate has n't yet been fixed , but will probably be set at around 8 % . ROGERS COMMUNICATIONS Inc. said it plans to raise 175 million to 180 million Canadian dollars ( US $ 148.9 million to $ 153.3 million ) through a private placement of perpetual preferred shares . ",said has no relation to said ,said ,said ,NONE
" causal </s></s> unrelated </s></s> Columbia Savings amp Loan Association , reeling from thrift-accounting changes mandated by Congress and the recent collapse of the junk-bond market , announced a loss for the third quarter of $ 226.3 million , or $ 11.57 a share . ",changes is the cause of reeling ,changes ,reeling ,Cause-Effect
